x,y,labels,Headline
11.504098,4.916009,308,විදුලියට ලබාදෙන දැවි තෙල් මිලත් වැඩි කෙරේ.
8.715722,3.8007746,278,රජය රාජ්ය තාන්ත්රිකව දුප්පත් - ජවිපෙ.
11.254151,2.3837683,320,සිය ගණනක් හැටන් දැරියගේ භාරකාරත්වය ඉල්ලයි.
9.88755,3.5094228,283,ගීතා බෙන්තර උපසභාපතිට කෝප්පෙන් ගැහුවාද?
7.628056,3.6559377,278,පක්ෂ මාරු කරන අයගේ මන්ත්රී ධුර අහෝසි කළ යුතුයි. - අගරදගුරු.
13.092735,1.2142617,291,චෙංකලඩි නිවසකින් යුවළකගේ මළ සිරුරු හමුවෙයි.
8.246779,2.571976,151,ආණ්ඩුවේ සහන මල්ල ගැන එජාපයේ අදහස්.
8.615424,3.9395084,278,"ලොකු රටවල්, කුඩා රටවල් ගැන හිතන්නේ නැහැ. ජනපති"
5.9381547,6.7713003,35,ක්රිකට් නිලවරණය අවසන්.
8.436793,5.4615436,135,බෝවත්තේ ඉන්දරතන හිමියන්ගේ දේහය අධිකරණ නියෝගයකින් රත්නපුරයට.
7.7534385,0.64709884,268,අසාත් සාලිගේ පෙත්සමක් ඉල්ලා අස්කරගනී.
8.502439,5.5515924,135,මල්වතු මහානායක හිමියන්ගේ 69 වන ඡන්ම දිනය අදයි.
8.357312,5.4517546,135,ශිනවත්රා මල්වතු - අස්ගිරි මහනාහිමියන් බැහැ දකී.
8.873427,3.473269,278,සබරගමුව සිසුන් නිදහස් කරන්න. ජවිපෙ
7.5441527,3.9018033,190,සංක්රමණ ජාවාරම් නතර කිරීම ගැන ආරක්ෂක ලේකම්වරයා සාකච්ඡා කරයි.
9.544775,3.6462379,283,සූදුපොළට බදු වාසි ඇයි ? - ජවිපෙ විමසයි.
9.542971,3.670806,283,මනාප ක්රමය ගෙනාවේ කවුද? රනිල් හෙළි කරයි.
8.710182,3.8022203,278,ශ්රී ලංකාවේ අනාගතය නිව්යෝක් අධිකරණය අතේ. - රනිල්
11.474591,1.7741824,320,අනියම් සැමියාට මත්කුඩු ගෙන ගිය ගැබිණියක් අල්ලයි.
11.383101,1.5220555,320,පෙම්වතිය සහ ඇගේ මව ඝාතනය කළ තරුණයා යළි රිමාන්ඞ්.
7.4123664,3.9083333,190,ජය ගත් තවත් සටනක් ජනපති හෙළි කරයි.
13.9742985,9.634713,233,කොළඹ - කුරුණෑගල ප්රධාන මාර්ගයේ අනතුරකින් පුද්ගලයෙකු මරුට.
4.6374407,1.5061072,76,ඇමති ජී.එල්. සහ ඕස්ට්රේලියා අගමැතිනිය අතර හමුවක්.
6.0455785,6.6361184,35,ඉන්දු - ශ්රී ලංකා ක්රිකට් තරගයට කොටි හිතවාදීන්ගෙන් බාධා.
8.755714,3.6585395,278,වගකීම තේරුම් ගන්න. - විදුර වික්රමනායක.
8.724106,1.7834511,261,මාතලේ සමූහ මිනීවල පිළිබඳ ජනාධිපති කොමිසම පත් කෙරේ.
7.5172367,3.77378,190,එජාපය ආචාර ධර්ම ගැන කතා කරයි.
4.6877184,1.5275581,76,LTTE යේ ගොබෙල්ස් පිළිවෙත ඇමති ජී.එල්. හෙළි කරයි.
13.809314,9.764232,233,පුලියන්කුලමේ දී සිදුවූ රිය අනතුරික් එක් අයෙකු මරුට.
6.0747123,6.6721015,35,පොදුරදමඩුලු ක්රීඩා උළලේ කාන්තා ක්රිකට් තරගාවලිය සඳහා කණ්ඩායම් 6 ක් සුදුසුකම් ලබයි
8.053809,2.0049202,261,පාර්ලිමේන්තු ගැටුම ගැන අතුරු වාර්තාව දින පහකින් කථානායකට 
10.321634,2.7877913,316,පොලිසියට බොරු කිව්වාට මාස හයක් හිරේ
13.319853,5.7054906,183,උප තැපැල් කාර්යාල විවෘතව තැබෙන කාලය සීමා කෙරේ
5.969078,6.7117114,35,දිමුත් කරුණාරත්න සිය 12 වන ටෙස්ට් ශතකය වාර්තා කරයි
7.649446,2.0363016,187,කෘෂිකර්ම ඇමති මහින්දානන්ද අලුත්ගමගේ ස්වයං නිරෝධායනයට
6.1785736,6.626888,35,13 හැවිරිදි යෙහාන්ගෙන් ශ්රී ලංකාවට විශිෂ්ඨ ජයග්රණයක්
9.932295,3.6990957,283,අලුත උපන් බිළිඳුන්ට කොවිඩ් බලපෑම කෙබඳුද ? 
13.553918,5.6302857,183,රාත්රී 11 සිට අලුයම 4 දක්වා දිවයින පුරා සංචරණ සීමා පනවයි 
13.4901,5.632602,183,හෙට රාත්රී 11 සිට 17 වන සඳුදා අලුයම 4 දක්වා දිවයින පුරා සංචරණ සීමා 
8.540485,4.148454,278,කොවිඩ් මර්ධනයට ජාතික සැලැස්මක් අත්යවශ්යයි - සජිත් ප්රේමදාස 
7.4283757,3.8692398,190,යුපුන් අබේකෝන් වාර්තා අලුත් කරයි
7.290855,4.41283,190,හිටපු ජනපති අරගලයක් කිරීමට සූදානම්
12.285148,6.525074,246,අද මැදියම් රැයේ බස් සංගමයක් වර්ජනයක
4.2979774,1.2023566,76,අධ්යාපන අමාත්යාංශය සී.අයි.ඩී.යට. ව්යාජ උසස් පෙළ කාලසටහන ගැනත් තොරතුරු
11.396236,5.6445503,229,පොලීසියට එරෙහිව බිංගිරියේ විරෝධතාවක්
11.903512,6.5556235,246,කළමනාකරණ සේවය වර්ජනයකට සූදානම්
4.0631995,0.99306405,76,පුනරුත්ථාපනය වූ එල්.ටී.ටී.ඊ. සාමාජිකයින්ගේ අනාවරණය ගැන විවිධ අදහස්
7.3770094,4.139342,190,විදෙස් කම්කරුවන් ගෙන ඒමට සිදුවන බව ඇමති මංගල කියයි
8.226057,2.473172,151,යළි ඉදිරිපත් වීමට මහින්දට ඇති හැකියාව ගැන දේශපාලනඥයින්ගේ විවිධ අදහස්
7.644677,4.777386,190,ජගත් සංවිධානයේ හිටපු මහලේකම් කොෆි අනන් මානුෂීයත්වය වෙනුවෙන් හඬ නැගූ බව ජනපති කියයි
7.4693146,4.036755,190,සිදුවූ වැරදීමක් ගැන පොලිසිය කියයි
7.3220572,4.0242486,190,ඒකාබද්ධයෙන් මතුවන විරෝධයක් ගැන මන්ත්රී තුෂාර ඉඳුනිල් කියයි
7.2491794,4.2255063,190,අරගලයේ වෙනසක් නොවන බව අන්තරේ කියයි
13.280205,1.3120607,291,හලාවත මුහුදු වෙරළේ පාවෙමින් තිබූ කාන්තා මළ සිරුරක් ගොඩ ගනී
11.508025,6.5298896,246,දුම්රිය වෘත්තීය සමිති රැස්වෙයි
11.409034,6.4656596,246,දුම්රිය වෘත්තීය සමිති සාකච්ඡා විසදුමකින් තොරව අවසන් වෙයි
7.0232935,4.049634,190,විකල්පයක් ඇති බව නිදහස් පක්ෂය කියයි
7.4872637,3.7600968,190,ඉතිරි අවුරුදු දෙක ගැන ජවිපෙ කතා කරයි
7.8651304,0.5641857,268,ගෝඨාභය ඇතුළු 7 දෙනෙකුට විශේෂ මහාධිකරණයේ නඩු පවරයි
11.395283,6.490026,246,වැටුප් කොමිසම සහ දුම්රිය වෘත්තීය සමිති අතර සාකච්ඡා එකඟතාවකින් තොරව අවසන්
11.668774,4.9556546,308,රුපියල වාර්තා ගත ලෙස පහත වැටේ
7.6086946,4.6751614,190,ප්රජාතන්ත්රවාදය ස්ථාපිත කිරීමට සියලූ ක්රියාමාර්ග ගෙන ඇති බව ජනපති කියයි
8.521715,4.1380167,278,සාධාරණ මැතිවරණ පැවැත්වීමට පදනම ඇති කළා - ජනපති
4.119621,1.0312355,76,"මාවනැල්ලේදී එස්.ටී.එෆ්. අත්අඩංගුවේ සිටි, බිරිඳ රැගෙන සැමියා පළා යයි"
13.860149,9.902857,233,දොම්පේ අනතුරකින් තරුණයෙක් ජීවිතක්ෂයට
7.55091,4.1646295,190,ආර්ථික පසුබෑමට හේතුව අගමැති කියයි
11.027558,8.346602,28,"Update - ගෝඨාභය රාජපක්ෂ, ජනපති කොමිසට පැමිණෙයි"
